Fecha,Profundidad,Magnitud,Latitud X,Longitud Y,Region
2023-01-23,230,3.3,-23.945,-67.641,Región de Antofagasta
2023-01-24,90,2.9,-19.912,-69.281,Región de Tarapacá
2023-01-24,217,3.4,-24.197,-67.456,Salta
2023-01-24,109,3.4,-20.428,-69.027,Región de Tarapacá
2023-01-24,120,4.5,-21.609,-68.439,Región de Antofagasta
2023-01-24,115,3.3,-26.233,-69.123,Región de Atacama
2023-01-24,572,6.4,-26.764,-63.269,Santiago del Estero
2023-01-24,120,2.6,-22.571,-68.851,Región de Antofagasta
2023-01-24,133,3.1,-21.649,-68.391,Región de Antofagasta
2023-01-24,110,2.7,-21.105,-68.938,Región de Tarapacá
2023-01-24,65,4.1,-31.066,-71.543,Región de Coquimbo
2023-01-24,114,3.1,-22.792,-68.554,Región de Antofagasta
2023-01-24,100,2.9,-20.135,-69.191,Región de Tarapacá
2023-01-24,35,3.0,-34.962,-73.815,
2023-01-24,121,4.6,-21.339,-68.437,Región de Antofagasta
2023-01-24,227,3.3,-24.184,-67.632,Salta
2023-01-24,55,3.2,-30.642,-71.297,Región de Coquimbo
2023-01-24,96,2.6,-23.561,-68.896,Región de Antofagasta
2023-01-24,116,3.0,-21.099,-68.997,Región de Tarapacá
2023-01-24,130,3.2,-21.765,-68.592,Región de Antofagasta
2023-01-24,113,2.9,-20.921,-68.793,Región de Tarapacá
2023-01-24,267,3.1,-23.836,-67.278,Región de Antofagasta
2023-01-25,10,3.5,-39.314,-74.977,
2023-01-25,119,2.9,-21.702,-68.599,Región de Antofagasta
2023-01-25,137,3.2,-21.631,-68.404,Región de Antofagasta
2023-01-25,119,3.3,-18.407,-69.157,Región de Arica y Parinacota
2023-01-25,116,2.6,-33.553,-70.224,Región Metropolitana de Santiago
2023-01-25,124,3.2,-21.829,-68.582,Región de Antofagasta
2023-01-25,4,2.6,-33.484,-69.919,Región Metropolitana de Santiago
2023-01-25,25,2.6,-31.698,-72.318,
2023-01-25,27,3.8,-26.4,-71.272,
2023-01-25,262,3.4,-23.857,-67.36,Región de Antofagasta
2023-01-25,29,2.6,-32.233,-71.772,
2023-01-25,15,3.8,-30.103,-72.705,
2023-01-26,111,2.8,-23.472,-68.765,Región de Antofagasta
2023-01-26,79,2.8,-33.39,-70.803,Región Metropolitana de Santiago
2023-01-26,109,2.9,-21.174,-68.941,Región de Tarapacá
2023-01-26,135,2.9,-21.682,-68.575,Región de Antofagasta
2023-01-26,104,2.5,-34.27,-70.584,Región del Libertador General Bernardo O'Higgins
2023-01-26,164,3.0,-22.958,-68.499,Región de Antofagasta
2023-01-26,109,3.0,-21.087,-68.979,Región de Tarapacá
2023-01-26,36,3.2,-32.221,-71.627,
2023-01-26,93,3.0,-20.834,-69.572,Región de Tarapacá
2023-01-26,76,3.0,-19.582,-69.513,Región de Tarapacá
2023-01-26,133,3.3,-29.444,-69.846,San Juan
2023-01-26,101,2.5,-20.437,-68.861,Región de Tarapacá
2023-01-26,17,3.2,-31.733,-71.72,
2023-01-26,87,2.9,-20.322,-69.235,Región de Tarapacá
2023-01-26,186,3.4,-22.673,-67.679,Potosí
2023-01-26,236,2.8,-24.297,-68.033,Región de Antofagasta
2023-01-26,209,3.7,-17.191,-69.956,Tacna
2023-01-27,132,3.6,-21.463,-68.455,Región de Antofagasta
2023-01-27,33,2.8,-30.673,-71.69,Región de Coquimbo
2023-01-27,52,2.6,-29.877,-71.444,
2023-01-27,35,2.8,-32.266,-71.608,
2023-01-27,31,2.9,-32.262,-71.758,
2023-01-27,131,3.5,-22.101,-68.47,Región de Antofagasta
2023-01-27,113,4.4,-19.669,-69.151,Región de Tarapacá
2023-01-27,139,3.5,-23.225,-67.994,Región de Antofagasta
2023-01-27,34,2.9,-30.801,-71.836,
2023-01-27,33,2.8,-19.049,-70.915,
2023-01-27,114,2.8,-23.589,-68.993,Región de Antofagasta
2023-01-27,118,3.0,-21.942,-68.593,Región de Antofagasta
2023-01-27,115,2.8,-21.344,-68.764,Región de Antofagasta
2023-01-27,82,3.7,-23.012,-69.326,Región de Antofagasta
2023-01-27,35,2.8,-30.714,-71.347,Región de Coquimbo
2023-01-27,94,2.9,-28.478,-70.322,Región de Atacama
2023-01-27,196,3.2,-24.264,-67.345,Salta
2023-01-27,41,2.5,-34.39,-71.859,Región del Libertador General Bernardo O'Higgins
2023-01-28,115,2.9,-19.028,-69.146,Región de Arica y Parinacota
2023-01-28,39,3.0,-29.82,-71.52,
2023-01-28,269,3.1,-23.059,-67.376,Región de Antofagasta
2023-01-28,80,3.9,-30.155,-71.157,Región de Coquimbo
2023-01-28,117,3.2,-21.253,-68.855,Región de Tarapacá
2023-01-28,105,3.3,-22.904,-69.055,Región de Antofagasta
2023-01-28,110,2.6,-21.118,-68.937,Región de Tarapacá
2023-01-28,112,2.9,-21.16,-68.904,Región de Tarapacá
2023-01-28,115,2.6,-22.251,-68.72,Región de Antofagasta
2023-01-29,154,3.1,-18.008,-69.411,Región de Arica y Parinacota
2023-01-29,212,4.1,-21.983,-67.574,Potosí
2023-01-29,28,2.8,-30.688,-71.641,Región de Coquimbo
2023-01-29,188,2.9,-24.067,-67.046,Salta
2023-01-29,40,2.9,-19.451,-69.988,Región de Tarapacá
2023-01-29,215,3.6,-23.814,-67.267,Región de Antofagasta
2023-01-29,22,2.6,-30.127,-72.633,
2023-01-29,110,3.1,-21.108,-68.919,Región de Tarapacá
2023-01-29,33,3.1,-30.158,-72.586,
2023-01-29,22,2.8,-30.133,-72.645,
2023-01-29,42,4.1,-28.892,-71.359,Región de Atacama
2023-01-29,48,3.7,-28.9,-71.341,Región de Atacama
2023-01-29,132,2.7,-21.828,-68.788,Región de Antofagasta
2023-01-29,105,3.2,-22.135,-68.74,Región de Antofagasta
2023-01-29,109,2.5,-20.92,-69.082,Región de Tarapacá
2023-01-29,105,3.0,-20.884,-68.909,Región de Tarapacá
2023-01-29,40,2.6,-24.903,-70.822,
2023-01-29,118,2.6,-19.958,-68.867,Región de Tarapacá
2023-01-29,24,2.9,-34.33,-72.437,
2023-01-29,106,2.9,-28.716,-70.413,Región de Atacama
2023-01-29,87,2.6,-19.919,-69.334,Región de Tarapacá
2023-01-29,100,2.5,-20.843,-68.883,Región de Tarapacá
2023-01-30,100,3.4,-22.027,-69.164,Región de Antofagasta
2023-01-30,108,2.7,-21.971,-68.554,Región de Antofagasta
2023-01-30,52,3.9,-36.347,-72.685,Región de Ñuble
2023-01-30,17,2.5,-28.814,-71.391,Región de Atacama
2023-01-30,112,2.8,-19.404,-69.06,Región de Tarapacá
2023-01-30,96,2.6,-19.629,-69.388,Región de Tarapacá
2023-01-30,126,2.9,-17.638,-69.953,Tacna
2023-01-30,203,2.8,-23.884,-66.786,Jujuy
2023-01-30,26,2.7,-32.789,-71.848,
2023-01-30,91,2.9,-19.667,-69.375,Región de Tarapacá
2023-01-30,107,2.5,-20.923,-68.987,Región de Tarapacá
2023-01-30,138,2.9,-17.96,-69.267,La Paz
2023-01-30,9,2.8,-40.115,-73.693,
2023-01-30,56,2.6,-21.167,-70.447,
2023-01-30,54,2.5,-32.369,-71.938,
2023-01-30,230,3.0,-24.081,-67.676,Región de Antofagasta
2023-01-30,40,3.3,-32.014,-71.484,Región de Coquimbo
2023-01-30,102,2.7,-22.341,-68.743,Región de Antofagasta
2023-01-30,120,2.6,-30.232,-69.771,San Juan
2023-01-30,118,4.0,-21.702,-68.651,Región de Antofagasta
2023-01-30,51,2.8,-32.853,-71.29,Región de Valparaíso
2023-01-30,233,2.5,-23.917,-67.513,Región de Antofagasta
2023-01-30,102,2.6,-22.8,-68.872,Región de Antofagasta
2023-01-30,105,2.5,-32.417,-70.262,Región de Valparaíso
2023-01-30,15,2.6,-39.451,-72.704,Región de Los Ríos
2023-01-30,113,4.3,-21.259,-68.916,Región de Tarapacá
2023-01-30,123,2.7,-21.648,-68.612,Región de Antofagasta
2023-01-31,103,3.2,-35.185,-71.155,Región del Maule
2023-01-31,101,4.1,-18.91,-69.889,Región de Arica y Parinacota
2023-01-31,152,4.3,-19.647,-68.503,Potosí
2023-01-31,115,4.7,-19.054,-69.427,Región de Tarapacá
2023-01-31,93,3.0,-24.395,-69.224,Región de Antofagasta
2023-01-31,43,3.2,-32.274,-71.892,
2023-01-31,127,2.9,-21.118,-68.61,Región de Antofagasta
2023-01-31,123,3.5,-21.19,-68.982,Región de Tarapacá
2023-01-31,115,2.6,-23.598,-68.897,Región de Antofagasta
2023-01-31,42,3.0,-30.005,-71.471,
2023-01-31,241,2.6,-23.959,-67.709,Región de Antofagasta
2023-01-31,59,2.9,-18.822,-69.932,Región de Arica y Parinacota
2023-01-31,122,3.1,-26.046,-69.342,Región de Atacama
2023-01-31,62,3.0,-25.581,-70.583,Región de Antofagasta
2023-01-31,251,3.3,-23.118,-67.244,Región de Antofagasta
2023-01-31,97,3.2,-19.102,-69.48,Región de Tarapacá
2023-01-31,58,3.1,-30.64,-71.304,Región de Coquimbo
2023-02-01,112,2.5,-21.278,-68.575,Región de Antofagasta
2023-02-01,102,3.0,-21.826,-68.935,Región de Antofagasta
2023-02-01,249,3.6,-24.127,-67.908,Región de Antofagasta
2023-02-01,109,3.2,-20.176,-69.261,Región de Tarapacá
2023-02-01,146,3.0,-17.656,-69.797,Región de Arica y Parinacota
2023-02-01,128,3.8,-21.535,-68.493,Región de Antofagasta
2023-02-01,220,3.6,-23.968,-67.204,Salta
2023-02-01,32,2.8,-30.31,-72.219,
2023-02-01,114,2.5,-21.612,-68.448,Región de Antofagasta
2023-02-01,115,2.6,-21.234,-68.773,Región de Tarapacá
2023-02-01,139,2.5,-22.532,-68.777,Región de Antofagasta
2023-02-01,25,2.6,-36.608,-73.369,
2023-02-01,64,2.5,-29.83,-71.263,Región de Coquimbo
2023-02-01,138,3.0,-21.821,-68.544,Región de Antofagasta
2023-02-01,54,2.8,-30.617,-71.283,Región de Coquimbo
2023-02-01,20,3.2,-30.601,-72.011,
2023-02-01,32,2.5,-34.688,-73.433,
2023-02-01,108,2.9,-20.892,-69.174,Región de Tarapacá
2023-02-01,30,3.1,-37.496,-74.146,
2023-02-01,18,2.8,-40.208,-75.177,
2023-02-01,250,3.4,-23.966,-67.726,Región de Antofagasta
2023-02-01,260,3.5,-24.242,-68.142,Región de Antofagasta
2023-02-01,64,2.5,-29.184,-71.317,Región de Coquimbo
2023-02-01,27,3.3,-28.747,-71.482,
2023-02-01,245,2.7,-23.827,-67.546,Región de Antofagasta
2023-02-01,109,2.5,-27.579,-69.355,Región de Atacama
2023-02-01,133,2.8,-18.255,-69.742,Región de Arica y Parinacota
2023-02-01,88,3.0,-24.084,-69.302,Región de Antofagasta
2023-02-02,25,2.8,-32.147,-71.983,
2023-02-02,55,3.2,-22.219,-69.883,Región de Antofagasta
2023-02-02,96,2.8,-19.872,-69.209,Región de Tarapacá
2023-02-02,34,3.0,-32.09,-71.831,
2023-02-02,22,4.6,-32.109,-71.842,
2023-02-02,28,4.2,-32.104,-71.878,
2023-02-02,34,2.5,-32.103,-71.838,
2023-02-02,227,3.8,-23.637,-67.109,Jujuy
2023-02-02,33,3.7,-32.103,-71.815,
2023-02-02,24,2.8,-32.085,-71.859,
2023-02-02,127,3.2,-21.908,-68.58,Región de Antofagasta
2023-02-02,240,3.8,-23.49,-67.244,Región de Antofagasta
2023-02-02,92,2.8,-36.592,-71.781,Región de Ñuble
2023-02-02,58,3.0,-29.368,-71.37,
2023-02-02,114,3.1,-21.059,-68.669,Región de Tarapacá
2023-02-02,96,2.5,-21.14,-69.0,Región de Tarapacá
2023-02-02,156,3.1,-35.037,-70.351,Mendoza
2023-02-02,13,2.9,-19.797,-70.363,
2023-02-02,51,3.7,-23.0,-69.97,Región de Antofagasta
2023-02-02,49,3.0,-21.337,-69.847,Región de Tarapacá
2023-02-03,20,4.2,-30.58,-71.21,Región de Coquimbo
2023-02-03,24,3.5,-32.259,-71.715,
2023-02-03,40,3.3,-32.297,-71.626,
2023-02-03,87,2.8,-18.784,-69.588,Región de Arica y Parinacota
2023-02-03,30,3.1,-20.043,-70.805,
2023-02-03,28,2.7,-20.04,-70.799,
2023-02-03,48,2.6,-20.313,-70.157,
2023-02-03,17,2.6,-27.777,-71.357,
2023-02-03,32,2.8,-29.918,-71.579,
2023-02-03,114,3.5,-39.659,-71.963,Región de Los Ríos
2023-02-03,49,3.1,-30.29,-71.256,Región de Coquimbo
2023-02-03,15,4.3,-20.867,-69.906,Región de Tarapacá
2023-02-03,80,3.2,-20.726,-69.363,Región de Tarapacá
2023-02-03,92,4.6,-18.863,-69.711,Región de Arica y Parinacota
2023-02-03,235,3.9,-24.214,-67.522,Salta
2023-02-03,130,2.9,-21.549,-68.495,Región de Antofagasta
2023-02-03,110,3.5,-23.032,-69.242,Región de Antofagasta
2023-02-03,105,2.6,-22.317,-68.79,Región de Antofagasta
2023-02-04,68,2.5,-20.311,-69.668,Región de Tarapacá
2023-02-04,106,2.9,-31.882,-70.644,Región de Coquimbo
2023-02-04,24,2.5,-31.537,-71.758,
2023-02-04,101,3.0,-24.47,-69.103,Región de Antofagasta
2023-02-04,89,3.5,-20.534,-69.037,Región de Tarapacá
2023-02-04,49,3.2,-30.413,-71.425,Región de Coquimbo
2023-02-04,114,4.4,-24.355,-68.935,Región de Antofagasta
2023-02-04,47,2.5,-33.113,-71.296,Región de Valparaíso
2023-02-04,117,3.7,-22.11,-68.708,Región de Antofagasta
2023-02-04,100,3.1,-23.426,-68.986,Región de Antofagasta
2023-02-04,16,4.2,-29.442,-72.664,
2023-02-04,64,2.8,-32.352,-71.309,Región de Valparaíso
2023-02-04,118,3.0,-21.679,-68.356,Región de Antofagasta
2023-02-04,36,3.9,-29.928,-71.66,
2023-02-04,118,3.1,-22.586,-68.418,Región de Antofagasta
2023-02-04,90,3.9,-19.732,-69.313,Región de Tarapacá
2023-02-04,37,3.3,-29.924,-71.639,
2023-02-04,33,4.4,-29.925,-71.681,
2023-02-04,202,3.6,-24.163,-67.565,Salta
2023-02-05,106,2.8,-21.889,-68.616,Región de Antofagasta
2023-02-05,38,2.9,-28.349,-71.248,
2023-02-05,125,3.3,-22.162,-68.754,Región de Antofagasta
2023-02-05,33,3.4,-38.275,-75.316,
2023-02-05,122,2.7,-29.486,-69.874,San Juan
2023-02-05,243,3.3,-23.086,-67.163,Región de Antofagasta
2023-02-05,110,3.1,-21.226,-68.839,Región de Tarapacá
2023-02-05,127,2.7,-21.584,-68.658,Región de Antofagasta
2023-02-05,90,3.2,-33.503,-70.769,Región Metropolitana de Santiago
2023-02-05,107,3.1,-27.61,-69.467,Región de Atacama
2023-02-05,5,3.2,-40.089,-72.44,Región de Los Ríos
2023-02-05,69,2.6,-29.64,-71.269,Región de Coquimbo
2023-02-05,107,3.1,-21.237,-68.93,Región de Tarapacá
2023-02-05,198,4.6,-24.248,-67.493,Salta
2023-02-05,118,3.4,-23.18,-68.435,Región de Antofagasta
2023-02-05,38,3.2,-28.049,-71.366,
2023-02-05,29,3.2,-25.343,-70.636,
2023-02-05,36,4.0,-32.741,-71.681,
2023-02-05,12,2.6,-34.05,-70.37,Región del Libertador General Bernardo O'Higgins
2023-02-05,78,5.4,-29.688,-71.255,Región de Coquimbo
2023-02-06,206,4.3,-24.221,-67.534,Salta
2023-02-06,114,3.1,-21.236,-68.812,Región de Tarapacá
2023-02-06,238,3.1,-23.96,-67.55,Región de Antofagasta
2023-02-06,36,3.2,-38.076,-75.243,
2023-02-06,18,2.9,-39.491,-74.6,
2023-02-06,71,3.0,-29.636,-71.219,Región de Coquimbo
2023-02-06,98,3.8,-33.932,-70.527,Región del Libertador General Bernardo O'Higgins
2023-02-06,34,3.0,-30.858,-71.761,
2023-02-06,91,2.7,-35.678,-71.54,Región del Maule
2023-02-06,269,3.4,-22.99,-67.036,Región de Antofagasta
2023-02-06,109,2.5,-18.992,-69.334,Región de Arica y Parinacota
2023-02-06,45,2.7,-33.922,-72.095,
2023-02-06,116,3.0,-22.164,-68.773,Región de Antofagasta
2023-02-06,93,4.3,-21.224,-69.05,Región de Tarapacá
2023-02-06,45,2.6,-33.529,-71.977,
2023-02-06,97,2.9,-19.958,-69.148,Región de Tarapacá
2023-02-06,86,2.5,-23.472,-69.339,Región de Antofagasta
2023-02-06,146,4.0,-17.729,-69.7,Región de Arica y Parinacota
2023-02-06,104,3.0,-19.373,-69.191,Región de Tarapacá
2023-02-06,40,2.8,-25.928,-70.915,
2023-02-06,134,3.1,-21.183,-68.518,Región de Antofagasta
2023-02-07,222,4.7,-24.236,-67.294,Salta
2023-02-07,44,3.0,-31.92,-71.452,Región de Coquimbo
2023-02-07,46,3.1,-22.084,-70.403,
2023-02-07,105,2.6,-22.169,-69.016,Región de Antofagasta
2023-02-07,97,3.0,-27.511,-70.203,Región de Atacama
2023-02-07,116,3.1,-22.232,-68.714,Región de Antofagasta
2023-02-07,98,2.7,-20.434,-69.046,Región de Tarapacá
2023-02-07,99,2.5,-21.196,-68.811,Región de Tarapacá
2023-02-07,120,3.0,-24.271,-69.16,Región de Antofagasta
2023-02-07,132,3.8,-21.524,-68.466,Región de Antofagasta
2023-02-07,102,2.9,-20.735,-69.016,Región de Tarapacá
2023-02-07,20,2.8,-32.395,-71.789,
2023-02-07,51,2.6,-19.215,-70.129,Región de Tarapacá
2023-02-07,94,2.6,-21.795,-68.613,Región de Antofagasta
2023-02-07,48,3.9,-30.576,-72.134,
2023-02-07,39,2.6,-29.584,-71.611,
2023-02-08,111,4.0,-20.704,-68.879,Región de Tarapacá
2023-02-08,236,2.8,-23.905,-67.496,Región de Antofagasta
2023-02-08,43,2.7,-43.145,-73.795,Región de Los Lagos
2023-02-08,101,2.7,-24.032,-68.882,Región de Antofagasta
2023-02-08,25,2.8,-33.069,-72.058,
2023-02-08,97,2.9,-27.801,-70.201,Región de Atacama
2023-02-08,94,3.1,-28.143,-69.058,La Rioja
2023-02-08,45,2.8,-42.045,-73.919,Región de Los Lagos
2023-02-08,184,2.7,-24.01,-68.011,Región de Antofagasta
2023-02-08,131,2.9,-34.533,-70.371,Región del Libertador General Bernardo O'Higgins
2023-02-08,86,3.2,-18.526,-69.768,Región de Arica y Parinacota
2023-02-08,105,2.5,-20.694,-68.891,Región de Tarapacá
2023-02-08,94,2.5,-27.844,-70.26,Región de Atacama
2023-02-08,244,2.8,-24.105,-67.476,Salta
2023-02-08,119,3.0,-21.596,-68.465,Región de Antofagasta
2023-02-08,105,3.0,-23.056,-68.737,Región de Antofagasta
2023-02-08,107,3.3,-18.679,-69.469,Región de Arica y Parinacota
2023-02-08,100,3.6,-19.225,-69.427,Región de Tarapacá
2023-02-08,30,2.6,-28.805,-71.432,Región de Atacama
2023-02-08,248,3.6,-23.823,-67.373,Región de Antofagasta
2023-02-08,126,3.0,-21.751,-68.801,Región de Antofagasta
2023-02-08,68,2.5,-22.063,-70.122,Región de Antofagasta
2023-02-08,116,2.9,-32.393,-70.395,Región de Valparaíso
2023-02-08,108,2.5,-22.008,-68.825,Región de Antofagasta
2023-02-08,99,2.7,-22.585,-69.096,Región de Antofagasta
2023-02-09,105,2.6,-22.169,-68.759,Región de Antofagasta
2023-02-09,122,2.6,-22.269,-68.893,Región de Antofagasta
2023-02-09,29,3.9,-32.074,-71.784,
2023-02-09,115,3.0,-21.238,-68.641,Región de Antofagasta
2023-02-09,40,2.6,-32.054,-71.758,
2023-02-09,215,4.1,-24.234,-67.472,Salta
2023-02-09,91,3.0,-34.994,-71.058,Región del Maule
2023-02-09,129,2.7,-21.606,-68.45,Región de Antofagasta
2023-02-09,122,3.8,-21.806,-68.645,Región de Antofagasta
2023-02-09,50,4.0,-19.245,-70.145,Región de Tarapacá
2023-02-09,144,2.6,-21.52,-68.324,Región de Antofagasta
2023-02-09,73,3.2,-29.683,-71.252,Región de Coquimbo
2023-02-09,230,3.3,-23.979,-67.506,Región de Antofagasta
2023-02-09,65,2.6,-23.955,-69.61,Región de Antofagasta
2023-02-09,9,2.7,-34.022,-70.119,Región Metropolitana de Santiago
2023-02-09,246,3.8,-24.084,-67.454,Región de Antofagasta
2023-02-09,71,2.6,-31.015,-71.305,Región de Coquimbo
2023-02-09,256,3.7,-24.166,-66.98,Salta
2023-02-09,256,3.0,-24.003,-67.423,Región de Antofagasta
2023-02-09,33,3.0,-27.917,-71.03,Región de Atacama
2023-02-09,129,2.9,-21.272,-68.648,Región de Antofagasta
2023-02-09,29,2.6,-32.769,-71.813,
2023-02-09,118,2.9,-22.242,-68.612,Región de Antofagasta
2023-02-09,118,2.7,-23.053,-68.267,Región de Antofagasta
2023-02-10,34,2.9,-21.323,-70.312,
2023-02-10,69,2.6,-31.835,-71.231,Región de Coquimbo
2023-02-10,56,3.8,-30.68,-71.321,Región de Coquimbo
2023-02-10,31,2.9,-32.513,-71.826,
2023-02-10,19,3.0,-25.307,-70.837,
2023-02-10,111,4.1,-19.058,-69.248,Región de Arica y Parinacota
2023-02-10,112,4.1,-20.239,-69.294,Región de Tarapacá
2023-02-10,264,3.4,-23.802,-67.403,Región de Antofagasta
2023-02-10,130,2.8,-28.925,-69.807,Región de Atacama
2023-02-10,115,3.1,-21.115,-68.631,Región de Tarapacá
2023-02-10,131,3.0,-21.494,-68.487,Región de Antofagasta
2023-02-10,107,3.0,-21.031,-68.985,Región de Tarapacá
2023-02-10,66,2.9,-25.066,-69.865,Región de Antofagasta
2023-02-10,42,3.2,-37.861,-73.634,
2023-02-10,116,3.5,-18.753,-69.618,Región de Arica y Parinacota
2023-02-10,115,3.1,-20.068,-69.336,Región de Tarapacá
2023-02-10,78,2.5,-23.89,-69.507,Región de Antofagasta
2023-02-10,26,2.9,-27.704,-71.159,
2023-02-10,181,3.3,-32.743,-68.985,Mendoza
2023-02-11,122,3.1,-21.864,-68.542,Región de Antofagasta
2023-02-11,56,4.1,-22.788,-69.934,Región de Antofagasta
2023-02-11,111,3.6,-21.786,-68.621,Región de Antofagasta
2023-02-11,17,2.7,-32.273,-71.903,
2023-02-11,109,2.7,-21.481,-68.703,Región de Antofagasta
2023-02-11,55,2.8,-19.09,-70.356,
2023-02-11,83,3.6,-24.888,-69.518,Región de Antofagasta
2023-02-11,127,4.1,-21.407,-68.612,Región de Antofagasta
2023-02-11,98,3.5,-35.355,-71.316,Región del Maule
2023-02-11,194,3.0,-24.337,-67.558,Salta
2023-02-11,36,2.5,-28.805,-71.378,Región de Atacama
2023-02-12,58,2.7,-32.125,-71.205,Región de Coquimbo
2023-02-12,50,2.5,-30.332,-71.311,Región de Coquimbo
2023-02-12,38,2.6,-34.764,-71.851,Región del Libertador General Bernardo O'Higgins
2023-02-12,127,3.2,-21.494,-68.511,Región de Antofagasta
2023-02-12,107,2.7,-21.016,-68.888,Región de Tarapacá
2023-02-12,109,3.3,-22.271,-68.722,Región de Antofagasta
2023-02-12,78,3.0,-24.647,-69.62,Región de Antofagasta
2023-02-12,142,3.5,-21.518,-68.483,Región de Antofagasta
2023-02-12,18,3.5,-37.175,-74.948,
2023-02-12,62,3.1,-20.839,-70.296,
2023-02-12,96,2.6,-19.961,-69.138,Región de Tarapacá
2023-02-12,105,2.9,-20.668,-68.931,Región de Tarapacá
2023-02-12,106,3.1,-19.503,-69.204,Región de Tarapacá
2023-02-12,26,3.0,-32.051,-71.824,
2023-02-13,80,4.3,-24.811,-69.573,Región de Antofagasta
2023-02-13,57,3.2,-30.635,-71.287,Región de Coquimbo
2023-02-13,70,3.0,-19.225,-69.997,Región de Tarapacá
2023-02-13,124,3.2,-23.448,-68.774,Región de Antofagasta
2023-02-13,77,3.0,-23.735,-69.63,Región de Antofagasta
2023-02-13,93,3.0,-23.522,-69.161,Región de Antofagasta
2023-02-13,28,2.7,-34.568,-73.685,
2023-02-13,50,2.8,-37.686,-73.64,Región del Biobío
2023-02-13,94,2.7,-22.156,-68.823,Región de Antofagasta
2023-02-13,15,3.7,-26.735,-71.167,
2023-02-13,32,2.8,-29.473,-71.939,
2023-02-13,116,3.3,-22.127,-68.795,Región de Antofagasta
2023-02-13,127,2.6,-21.459,-68.483,Región de Antofagasta
2023-02-13,37,2.7,-21.323,-70.074,Región de Tarapacá
2023-02-13,53,2.9,-29.574,-71.251,Región de Coquimbo
2023-02-13,41,2.5,-30.635,-71.221,Región de Coquimbo
2023-02-13,122,2.5,-21.943,-68.517,Región de Antofagasta
2023-02-13,115,3.5,-22.363,-68.798,Región de Antofagasta
2023-02-13,44,3.1,-31.487,-71.711,
2023-02-13,52,2.5,-19.395,-70.022,Región de Tarapacá
2023-02-13,35,3.0,-27.326,-70.977,
2023-02-13,95,3.7,-18.199,-70.053,Tacna
2023-02-14,41,3.0,-32.562,-71.741,
2023-02-14,19,3.8,-28.714,-71.61,
2023-02-14,93,2.9,-20.028,-69.148,Región de Tarapacá
2023-02-14,112,2.6,-22.871,-69.354,Región de Antofagasta
2023-02-14,116,3.1,-25.757,-69.594,Región de Antofagasta
2023-02-14,270,4.4,-23.063,-67.043,Región de Antofagasta
2023-02-14,134,2.6,-21.559,-68.461,Región de Antofagasta
2023-02-14,118,2.5,-21.973,-68.437,Región de Antofagasta
2023-02-14,124,4.6,-29.046,-70.034,Región de Atacama
2023-02-14,110,3.7,-18.149,-69.934,Tacna
2023-02-14,98,3.1,-23.262,-68.789,Región de Antofagasta
2023-02-14,16,2.5,-32.276,-71.724,
2023-02-14,31,3.1,-32.627,-71.797,
2023-02-14,32,3.7,-32.632,-71.766,
2023-02-14,35,3.4,-21.316,-70.292,
2023-02-14,115,2.5,-20.29,-68.703,Región de Tarapacá
2023-02-14,102,3.0,-24.009,-68.828,Región de Antofagasta
2023-02-14,234,3.4,-22.122,-67.579,Potosí
2023-02-14,15,2.8,-35.757,-72.821,
2023-02-14,230,3.6,-24.102,-67.713,Región de Antofagasta
2023-02-14,106,3.1,-21.732,-68.786,Región de Antofagasta
2023-02-14,60,4.6,-21.886,-70.287,
2023-02-15,187,4.9,-20.077,-68.248,Potosí
2023-02-15,46,3.0,-29.944,-71.492,
2023-02-15,127,4.3,-22.27,-68.674,Región de Antofagasta
2023-02-15,148,3.3,-17.462,-69.632,Tacna
2023-02-15,123,3.6,-21.372,-68.736,Región de Antofagasta
2023-02-15,30,2.9,-31.826,-72.158,
2023-02-15,115,3.5,-21.238,-68.853,Región de Tarapacá
2023-02-15,123,2.9,-21.875,-68.562,Región de Antofagasta
2023-02-15,220,2.7,-23.952,-66.856,Jujuy
2023-02-15,174,2.8,-23.394,-68.097,Región de Antofagasta
2023-02-15,86,2.6,-19.35,-69.49,Región de Tarapacá
2023-02-15,98,2.8,-22.688,-68.88,Región de Antofagasta
2023-02-15,235,2.8,-24.244,-67.668,Salta
2023-02-15,23,3.1,-25.272,-70.751,
2023-02-15,102,3.7,-20.328,-69.183,Región de Tarapacá
2023-02-15,248,3.4,-24.116,-67.593,Región de Antofagasta
2023-02-15,112,3.5,-21.118,-68.88,Región de Tarapacá
2023-02-15,104,2.7,-23.911,-68.663,Región de Antofagasta
2023-02-15,215,2.6,-24.151,-67.699,Región de Antofagasta
2023-02-15,56,2.8,-31.952,-71.249,Región de Coquimbo
2023-02-16,264,2.8,-23.329,-67.498,Región de Antofagasta
2023-02-16,227,2.6,-24.132,-67.892,Región de Antofagasta
2023-02-16,21,3.4,-37.194,-74.162,
2023-02-16,119,3.2,-21.818,-68.747,Región de Antofagasta
2023-02-16,53,3.1,-29.879,-71.53,
2023-02-16,129,2.6,-21.867,-68.469,Región de Antofagasta
2023-02-16,129,3.2,-22.406,-68.915,Región de Antofagasta
2023-02-16,68,2.9,-33.068,-71.026,Región de Valparaíso
2023-02-16,28,3.2,-32.275,-71.745,
2023-02-16,32,3.2,-32.059,-71.79,
2023-02-16,249,3.4,-23.909,-67.502,Región de Antofagasta
